row  column  (images_10_7176.edf S_K*images_10_7176.edf Ar_K**2.3)
27  84  4.03182e+07
27  85  3.7822e+07
27  86  2.97727e+07
27  87  2.34379e+07
27  88  2.55566e+07
27  89  2.40113e+07
27  90  2.77178e+07
27  91  2.62922e+07
27  92  1.75179e+07
27  93  7.06301e+06
27  94  1.50233e+07
27  95  1.0694e+07
27  96  5.03054e+06
27  97  7.28331e+06
27  98  2.78736e+07
27  99  3.37731e+07
27  100  3.07327e+07
28  0  0
28  1  0
28  2  0
28  3  0
28  4  0
28  5  0
28  6  0
28  7  0
28  8  0
28  9  0
28  10  0
28  11  0
28  12  0
28  13  0
28  14  0
28  15  0
28  16  0
28  17  0
28  18  0
28  19  0
28  20  0
28  21  0
28  22  0
28  23  0
28  24  0
28  25  0
28  26  0
28  27  0
28  28  0
28  29  0
28  30  0
28  31  0
28  32  0
28  33  0
28  34  0
28  35  0
28  36  0
28  37  0
28  38  0
28  39  0
28  40  0
28  41  0
28  42  0
28  43  0
28  44  0
28  45  0
28  46  0
28  47  0
28  48  0
28  49  0
28  50  5.01441e+06
28  51  5.8709e+06
28  52  7.41636e+06
28  53  9.97473e+06
28  54  9.63755e+06
28  55  1.47542e+07
28  56  2.44974e+07
28  57  1.33434e+07
28  58  2.16173e+07
28  59  1.45094e+07
28  60  2.31523e+07
28  61  2.67175e+07
28  62  1.93079e+07
28  63  1.84717e+07
28  64  2.21746e+07
28  65  1.09452e+07
28  66  2.72471e+07
28  67  3.60822e+07
28  68  3.91282e+07
28  69  2.90581e+07
28  70  2.20512e+07
28  71  2.53222e+07
28  72  2.69954e+07
28  73  2.55903e+07
28  74  1.64099e+07
28  75  2.15834e+07
28  76  1.01126e+07
28  77  1.88455e+07
28  78  2.57634e+07
28  79  2.17643e+07
28  80  3.89394e+07
28  81  3.45814e+07
28  82  3.52324e+07
28  83  3.86823e+07
28  84  3.60967e+07
28  85  3.75577e+07
28  86  3.29205e+07
28  87  1.29585e+07
28  88  2.39137e+07
28  89  2.73991e+07
28  90  1.72826e+07
28  91  1.78625e+07
28  92  1.82047e+07
28  93  1.00316e+07
28  94  6.34298e+06
28  95  1.03638e+07
28  96  9.46636e+06
28  97  7.22221e+06
28  98  2.80055e+07
28  99  5.26047e+07
28  100  3.73503e+07
29  0  0
29  1  0
29  2  0
29  3  0
29  4  0
29  5  0
29  6  0
29  7  0
29  8  0
29  9  0
29  10  0
29  11  0
29  12  0
29  13  0
29  14  0
29  15  0
29  16  0
29  17  0
29  18  0
29  19  0
29  20  0
29  21  0
29  22  0
29  23  0
29  24  0
29  25  0
29  26  0
29  27  0
29  28  0
29  29  0
29  30  0
29  31  0
29  32  0
29  33  0
29  34  0
29  35  0
29  36  0
29  37  0
29  38  0
29  39  0
29  40  0
29  41  0
29  42  0
29  43  0
29  44  0
29  45  0
29  46  0
29  47  0
29  48  0
29  49  0
29  50  0
29  51  0
29  52  1.02419e+07
29  53  1.0025e+07
29  54  8.68604e+06
29  55  1.75769e+07
29  56  1.18449e+07
29  57  9.31399e+06
29  58  9.15812e+06
29  59  6.73622e+06
29  60  2.13748e+07
29  61  2.33654e+07
29  62  2.21988e+07
29  63  1.87799e+07
29  64  1.70702e+07
29  65  2.13904e+07
29  66  2.71078e+07
29  67  2.71159e+07
29  68  3.71618e+07
29  69  3.35157e+07
29  70  3.40807e+07
29  71  2.9953e+07
29  72  2.88129e+07
29  73  2.49473e+07
29  74  1.00161e+07
29  75  1.18838e+07
29  76  9.03194e+06
29  77  1.94477e+07
29  78  1.68823e+07
29  79  3.04299e+07
29  80  3.60185e+07
29  81  2.1823e+07
29  82  2.26653e+07
29  83  2.4542e+07
29  84  3.61536e+07
29  85  3.01871e+07
29  86  2.26667e+07
29  87  2.49244e+07
29  88  3.64147e+07
29  89  3.1972e+07
29  90  2.63649e+07
29  91  2.48804e+07
29  92  1.56549e+07
29  93  2.05329e+07
29  94  8.6507e+06
29  95  8.41086e+06
29  96  9.50499e+06
29  97  8.38522e+06
29  98  3.14893e+07
29  99  4.00624e+07
29  100  4.24456e+07
30  0  0
30  1  0
30  2  0
30  3  0
30  4  0
30  5  0
30  6  0
30  7  0
30  8  0
30  9  0
30  10  0
30  11  0
30  12  0
30  13  0
30  14  0
30  15  0
30  16  0
30  17  0
30  18  0
30  19  0
30  20  0
30  21  0
30  22  0
30  23  0
30  24  0
30  25  0
30  26  0
30  27  0
30  28  0
30  29  0
30  30  0
30  31  0
30  32  0
30  33  0
30  34  0
30  35  0
30  36  0
30  37  0
30  38  0
30  39  0
30  40  0
30  41  0
30  42  0
30  43  0
30  44  0
30  45  0
30  46  0
30  47  0
30  48  0
30  49  0
30  50  0
30  51  0
30  52  0
30  53  0
30  54  6.26827e+06
30  55  9.72105e+06
30  56  0
30  57  1.57925e+07
30  58  1.18157e+07
30  59  1.00744e+07
30  60  4.70138e+06
30  61  7.82294e+06
30  62  1.99302e+07
30  63  2.38346e+07
30  64  1.49022e+07
30  65  2.11511e+07
30  66  2.29461e+07
30  67  3.22669e+07
30  68  3.51223e+07
30  69  3.04802e+07
30  70  4.38448e+07
30  71  2.83574e+07
30  72  2.79543e+07
30  73  1.67344e+07
30  74  2.1937e+07
30  75  1.125e+07
30  76  2.28258e+07
30  77  1.48674e+07
30  78  2.80995e+07
30  79  3.30347e+07
30  80  2.52292e+07
30  81  4.3489e+07
30  82  3.31947e+07
30  83  1.85844e+07
30  84  4.75105e+07
30  85  3.62664e+07
30  86  2.51378e+07
30  87  3.14155e+07
30  88  2.86434e+07
30  89  3.17998e+07
30  90  2.42686e+07
30  91  1.7381e+07
30  92  1.35399e+07
30  93  7.91436e+06
30  94  1.20347e+07
30  95  5.66122e+06
30  96  1.22779e+07
30  97  1.24604e+07
30  98  3.20912e+07
30  99  2.32431e+07
30  100  3.81183e+07
31  0  0
31  1  0
31  2  0
31  3  0
31  4  0
31  5  0
31  6  0
31  7  0
31  8  0
31  9  0
31  10  0
31  11  0
31  12  0
31  13  0
31  14  0
31  15  0
31  16  0
31  17  0
31  18  0
31  19  0
31  20  0
31  21  0
31  22  0
31  23  0
31  24  0
31  25  0
31  26  0
31  27  0
31  28  0
31  29  0
31  30  0
31  31  0
31  32  0
31  33  0
31  34  0
31  35  0
31  36  0
31  37  0
31  38  0
31  39  0
31  40  0
31  41  0
31  42  0
31  43  0
31  44  0
31  45  0
31  46  0
31  47  0
31  48  0
31  49  0
31  50  0
31  51  0
31  52  0
31  53  539438
31  54  8.44405e+06
31  55  7.34968e+06
31  56  7.92669e+06
31  57  1.27331e+07
31  58  6.89875e+06
31  59  0
31  60  7.83078e+06
31  61  1.80418e+07
31  62  1.72687e+07
31  63  1.07759e+07
31  64  2.84742e+07
31  65  1.70987e+07
31  66  2.86931e+07
31  67  2.51494e+07
31  68  2.38661e+07
31  69  2.90207e+07
31  70  3.31913e+07
31  71  1.61096e+07
31  72  2.03416e+07
31  73  1.39777e+07
31  74  2.52092e+07
31  75  8.62776e+06
31  76  1.84228e+07
31  77  1.26176e+07
31  78  2.50582e+07
31  79  2.02391e+07
31  80  3.20484e+07
31  81  3.18507e+07
31  82  3.0263e+07
31  83  3.89663e+07
31  84  3.53794e+07
31  85  3.48418e+07
31  86  2.86954e+07
31  87  2.9731e+07
31  88  3.33793e+07
31  89  2.16654e+07
31  90  2.54405e+07
31  91  1.9457e+07
31  92  1.73665e+07
31  93  0
31  94  0
31  95  6.2027e+06
31  96  1.31015e+07
31  97  1.66581e+07
31  98  2.76666e+07
31  99  3.0372e+07
31  100  3.48694e+07
32  0  0
32  1  0
32  2  0
32  3  0
32  4  0
32  5  0
32  6  0
32  7  0
32  8  0
32  9  0
32  10  0
32  11  0
32  12  0
32  13  0
32  14  0
32  15  0
32  16  0
32  17  0
32  18  0
32  19  0
32  20  0
32  21  0
32  22  0
32  23  0
32  24  0
32  25  0
32  26  0
32  27  0
32  28  0
32  29  0
32  30  0
32  31  0
32  32  0
32  33  0
32  34  0
32  35  0
32  36  0
32  37  0
32  38  0
32  39  0
32  40  0
32  41  0
32  42  0
32  43  0
32  44  0
32  45  0
32  46  0
32  47  0
32  48  0
32  49  0
32  50  5.25369e+06
32  51  1.35348e+06
32  52  0
32  53  8.1506e+06
32  54  0
32  55  0
32  56  957105
32  57  0
32  58  579106
32  59  8.68972e+06
32  60  3.76009e+06
32  61  1.13428e+07
32  62  1.38496e+07
32  63  1.94173e+07
32  64  2.27012e+07
32  65  1.78189e+07
32  66  2.44331e+07
32  67  3.58025e+07
32  68  2.30821e+07
32  69  3.0539e+07
32  70  3.02287e+07
32  71  3.1859e+07
32  72  2.84241e+07
32  73  2.17934e+07
32  74  1.60531e+07
32  75  1.47967e+07
32  76  1.28747e+07
32  77  1.76344e+07
32  78  3.03665e+07
32  79  3.42669e+07
32  80  2.98042e+07
32  81  3.83629e+07
32  82  3.46536e+07
32  83  3.6742e+07
32  84  3.93381e+07
32  85  4.16516e+07
32  86  2.93386e+07
32  87  3.38003e+07
32  88  3.35618e+07
32  89  1.81088e+07
32  90  2.05552e+07
32  91  1.53946e+07
32  92  9.93837e+06
32  93  1.68349e+07
32  94  8.54243e+06
32  95  6.92767e+06
32  96  1.69461e+07
32  97  2.29091e+07
32  98  2.09639e+07
32  99  3.18285e+07
32  100  3.81315e+07
33  0  0
33  1  0
33  2  0
33  3  0
33  4  0
33  5  0
33  6  0
33  7  0
33  8  0
33  9  0
33  10  0
33  11  0
33  12  0
33  13  0
33  14  0
33  15  0
33  16  0
33  17  0
33  18  0
33  19  0
33  20  0
33  21  0
33  22  0
33  23  0
33  24  0
33  25  0
33  26  0
33  27  0
33  28  0
33  29  0
33  30  0
33  31  0
33  32  0
33  33  0
33  34  0
33  35  0
33  36  0
33  37  0
33  38  0
33  39  0
33  40  0
33  41  0
33  42  0
33  43  0
33  44  0
33  45  0
33  46  0
33  47  0
33  48  0
33  49  0
33  50  0
33  51  0
33  52  0
33  53  0
33  54  0
33  55  9.22371e+06
33  56  6.75548e+06
33  57  0
33  58  8.17934e+06
33  59  6.47461e+06
33  60  8.86408e+06
33  61  0
33  62  6.99005e+06
33  63  1.90121e+07
33  64  1.97953e+07
33  65  2.3636e+07
33  66  3.81155e+07
33  67  4.02207e+07
33  68  2.67595e+07
33  69  2.80344e+07
33  70  2.28978e+07
33  71  1.9362e+07
33  72  2.42027e+07
33  73  2.50958e+07
33  74  1.4652e+07
33  75  6.92938e+06
33  76  1.96545e+07
33  77  1.39694e+07
33  78  1.69536e+07
33  79  4.06167e+07
33  80  4.03188e+07
33  81  2.61316e+07
33  82  3.38437e+07
33  83  2.49746e+07
33  84  5.03871e+07
33  85  2.65451e+07
33  86  2.73113e+07
33  87  2.76903e+07
33  88  2.57354e+07
33  89  2.92837e+07
33  90  1.95914e+07
33  91  1.44508e+07
33  92  6.44432e+06
33  93  9.23759e+06
33  94  8.58269e+06
33  95  4.05851e+06
33  96  8.03696e+06
33  97  2.07324e+07
33  98  3.707e+07
33  99  3.24817e+07
33  100  2.51426e+07
34  0  0
34  1  0
34  2  0
34  3  0
34  4  0
34  5  0
34  6  0
34  7  0
34  8  0
34  9  0
34  10  0
34  11  0
34  12  0
34  13  0
34  14  0
34  15  0
34  16  0
34  17  0
34  18  0
34  19  0
34  20  0
34  21  0
34  22  0
34  23  0
34  24  0
34  25  0
34  26  0
34  27  0
34  28  0
34  29  0
34  30  0
34  31  0
34  32  0
34  33  0
34  34  0
34  35  0
34  36  0
34  37  0
34  38  0
34  39  0
34  40  0
34  41  0
34  42  0
34  43  0
34  44  0
34  45  0
34  46  0
34  47  0
34  48  0
34  49  0
34  50  0
34  51  0
34  52  4.68684e+06
34  53  0
34  54  0
34  55  0
34  56  7.59426e+06
34  57  0
34  58  0
34  59  1.0231e+07
34  60  1.14732e+07
34  61  5.61845e+06
34  62  1.99415e+07
34  63  1.02291e+07
34  64  1.90145e+07
34  65  1.93071e+07
34  66  2.4763e+07
34  67  2.09422e+07
34  68  3.63892e+07
34  69  3.12848e+07
34  70  2.75821e+07
34  71  2.94447e+07
34  72  3.3709e+07
34  73  2.93198e+07
34  74  7.97286e+06
34  75  1.35044e+07
34  76  7.72198e+06
34  77  1.89356e+07
34  78  2.80013e+07
34  79  3.71243e+07
34  80  3.16324e+07
34  81  2.92969e+07
34  82  2.93624e+07
34  83  2.53871e+07
34  84  4.28709e+07
34  85  3.97819e+07
34  86  2.63632e+07
34  87  3.06559e+07
34  88  2.14439e+07
34  89  2.67474e+07
34  90  2.52644e+07
34  91  2.10795e+07
34  92  1.18517e+07
34  93  1.64297e+07
34  94  1.45407e+07
34  95  1.44725e+07
34  96  7.86587e+06
34  97  1.98292e+07
34  98  2.53537e+07
34  99  2.61909e+07
34  100  3.30942e+07
35  0  0
35  1  0
35  2  0
35  3  0
35  4  0
35  5  0
35  6  0
35  7  0
35  8  0
35  9  0
35  10  0
35  11  0
35  12  0
35  13  0
35  14  0
35  15  0
35  16  0
35  17  0
35  18  0
35  19  0
35  20  0
35  21  0
35  22  0
35  23  0
35  24  0
35  25  0
35  26  0
35  27  0
35  28  0
35  29  0
35  30  0
35  31  0
35  32  0
35  33  0
35  34  0
35  35  0
35  36  0
35  37  0
35  38  0
35  39  0
35  40  0
35  41  0
35  42  0
35  43  0
35  44  0
35  45  0
35  46  0
35  47  0
35  48  0
35  49  0
35  50  0
35  51  0
35  52  0
35  53  0
35  54  0
35  55  0
35  56  0
35  57  0
35  58  9.80847e+06
35  59  8.71606e+06
35  60  1.46774e+07
35  61  1.35202e+07
35  62  4.89155e+06
35  63  1.32176e+07
35  64  1.39383e+07
35  65  1.63177e+07
35  66  1.65158e+07
35  67  2.37577e+07
35  68  1.48476e+07
35  69  2.44749e+07
35  70  2.42315e+07
35  71  2.472e+07
35  72  3.06845e+07
35  73  2.10585e+07
35  74  2.67416e+07
35  75  1.95126e+07
35  76  1.52113e+07
35  77  3.02441e+07
35  78  2.73403e+07
35  79  2.64302e+07
35  80  3.41564e+07
35  81  3.33546e+07
35  82  3.33862e+07
35  83  3.88688e+07
35  84  3.71882e+07
35  85  3.34611e+07
35  86  3.43434e+07
35  87  3.14313e+07
35  88  2.67282e+07
35  89  2.26825e+07
35  90  2.99319e+07
35  91  1.72809e+07
35  92  1.20672e+07
35  93  1.23977e+07
35  94  1.92042e+07
35  95  1.9775e+07
35  96  1.83509e+07
35  97  2.33745e+07
35  98  2.79419e+07
35  99  3.63794e+07
35  100  2.05719e+07
36  0  0
36  1  0
36  2  0
36  3  0
36  4  0
36  5  0
36  6  0
36  7  0
36  8  0
36  9  0
36  10  0
36  11  0
36  12  0
36  13  0
36  14  0
36  15  0
36  16  0
36  17  0
36  18  0
36  19  0
36  20  0
36  21  0
36  22  0
36  23  0
36  24  0
36  25  0
36  26  0
36  27  0
36  28  0
36  29  0
36  30  0
36  31  0
36  32  0
36  33  0
36  34  0
36  35  0
36  36  0
36  37  0
36  38  0
36  39  0
36  40  0
36  41  0
36  42  0
36  43  0
36  44  0
36  45  0
36  46  0
36  47  0
36  48  0
36  49  0
36  50  0
36  51  0
36  52  0
36  53  0
36  54  0
36  55  0
36  56  0
36  57  0
36  58  0
36  59  0
36  60  0
36  61  1.00365e+07
36  62  1.04916e+07
36  63  1.45899e+07
36  64  1.87201e+07
36  65  1.91105e+07
36  66  1.67521e+07
36  67  3.06002e+07
36  68  1.9211e+07
36  69  1.22336e+07
36  70  2.03065e+07
36  71  2.55884e+07
36  72  4.20344e+07
36  73  2.92633e+07
36  74  1.03414e+07
36  75  1.38942e+07
36  76  1.45598e+07
36  77  2.5714e+07
36  78  2.31154e+07
36  79  3.71084e+07
36  80  3.83498e+07
36  81  3.69081e+07
36  82  3.18469e+07
36  83  3.56362e+07
36  84  2.85169e+07
36  85  2.99133e+07
36  86  3.42378e+07
36  87  2.5858e+07
36  88  2.6381e+07
36  89  2.98492e+07
36  90  2.33583e+07
36  91  2.98828e+07
36  92  1.41213e+07
36  93  1.26404e+07
36  94  1.99918e+07
36  95  7.51383e+06
36  96  1.15233e+07
36  97  1.56427e+07
36  98  3.55585e+07
36  99  2.78422e+07
36  100  4.01115e+07
37  0  0
37  1  0
37  2  0
37  3  0
37  4  0
37  5  0
37  6  0
37  7  0
37  8  0
37  9  0
37  10  0
37  11  0
37  12  0
37  13  0
37  14  0
37  15  0
37  16  0
37  17  0
37  18  0
37  19  0
37  20  0
37  21  0
37  22  0
37  23  0
37  24  0
37  25  0
37  26  0
37  27  0
37  28  0
37  29  0
37  30  0
37  31  0
37  32  0
37  33  0
37  34  0
37  35  0
37  36  0
37  37  0
37  38  0
37  39  0
37  40  0
37  41  0
37  42  0
37  43  0
37  44  0
37  45  0
37  46  0
37  47  0
37  48  0
37  49  0
37  50  0
37  51  0
37  52  0
37  53  0
37  54  0
37  55  0
37  56  0
37  57  0
37  58  0
37  59  0
37  60  5.04648e+06
37  61  8.15242e+06
37  62  8.52732e+06
37  63  4.81226e+06
37  64  1.34e+07
37  65  1.67625e+07
37  66  2.34369e+07
37  67  3.35168e+07
37  68  2.06654e+07
37  69  3.63069e+07
37  70  2.14845e+07
37  71  2.77328e+07
37  72  2.12827e+07
37  73  1.6755e+07
37  74  1.41948e+07
37  75  1.61311e+07
37  76  1.93542e+07
37  77  2.56691e+07
37  78  2.96355e+07
37  79  3.26426e+07
37  80  3.23856e+07
37  81  3.31897e+07
37  82  3.20002e+07
37  83  3.46162e+07
37  84  2.9534e+07
37  85  3.45143e+07
37  86  3.16597e+07
37  87  2.51164e+07
37  88  3.00081e+07
37  89  2.06595e+07
37  90  2.70836e+07
37  91  1.60721e+07
37  92  1.72986e+07
37  93  1.66121e+07
37  94  1.17427e+07
37  95  7.75384e+06
37  96  1.19283e+07
37  97  7.67067e+06
37  98  3.48086e+07
37  99  5.12445e+07
37  100  2.90863e+07
38  0  0
38  1  0
38  2  0
38  3  0
38  4  0
38  5  0
38  6  0
38  7  0
38  8  0
38  9  0
38  10  0
38  11  0
38  12  0
38  13  0
38  14  0
38  15  0
38  16  0
38  17  0
38  18  0
38  19  0
38  20  0
38  21  0
38  22  0
38  23  0
38  24  0
38  25  0
38  26  0
38  27  0
38  28  0
38  29  0
38  30  0
38  31  0
38  32  0
38  33  0
38  34  0
38  35  0
38  36  0
38  37  0
38  38  0
38  39  0
38  40  0
38  41  0
38  42  0
38  43  0
38  44  0
38  45  0
38  46  0
38  47  0
38  48  0
38  49  0
38  50  0
38  51  0
38  52  0
38  53  0
38  54  0
38  55  0
38  56  0
38  57  0
38  58  0
38  59  0
38  60  0
38  61  2.8567e+06
38  62  2.5207e+06
38  63  6.7933e+06
38  64  1.38386e+07
38  65  2.71657e+07
38  66  1.98644e+07
38  67  2.28231e+07
38  68  1.95209e+07
38  69  2.47743e+07
38  70  3.80149e+07
38  71  2.46154e+07
38  72  2.78601e+07
38  73  2.03599e+07
38  74  9.75513e+06
38  75  2.03932e+07
38  76  2.56233e+07
38  77  3.3787e+07
38  78  3.55339e+07
38  79  3.60226e+07
38  80  3.37643e+07
38  81  3.90941e+07
38  82  3.46694e+07
38  83  4.07134e+07
38  84  2.98536e+07
38  85  2.35041e+07
38  86  2.24227e+07
38  87  1.99134e+07
38  88  2.31394e+07
38  89  1.84972e+07
38  90  1.76909e+07
38  91  2.5327e+07
38  92  1.69096e+07
38  93  1.76235e+07
38  94  9.09373e+06
38  95  1.60452e+07
38  96  1.32247e+07
38  97  4.02836e+06
38  98  4.02779e+07
38  99  3.18084e+07
38  100  2.4579e+07
39  0  0
39  1  0
39  2  0
39  3  0
39  4  0
39  5  0
39  6  0
39  7  0
39  8  0
39  9  0
39  10  0
39  11  0
39  12  0
39  13  0
39  14  0
39  15  0
39  16  0
39  17  0
39  18  0
39  19  0
39  20  0
39  21  0
39  22  0
39  23  0
39  24  0
39  25  0
39  26  0
39  27  0
39  28  0
39  29  0
39  30  0
39  31  0
39  32  0
39  33  0
39  34  0
39  35  0
39  36  0
39  37  0
39  38  0
39  39  0
39  40  0
39  41  0
39  42  0
39  43  0
39  44  0
39  45  0
39  46  0
39  47  0
39  48  0
39  49  0
39  50  0
39  51  0
39  52  0
39  53  0
39  54  0
39  55  0
39  56  0
39  57  0
39  58  0
39  59  0
39  60  0
39  61  0
39  62  0
39  63  0
39  64  3.28517e+06
39  65  1.62832e+07
39  66  1.24674e+07
39  67  2.26981e+07
39  68  2.77702e+07
39  69  3.3373e+07
39  70  2.17692e+07
39  71  9.74362e+06
39  72  2.39018e+07
39  73  2.38181e+07
39  74  1.48584e+07
39  75  7.40722e+06
39  76  2.42786e+07
39  77  2.49482e+07
39  78  3.82305e+07
39  79  3.00712e+07
39  80  2.35774e+07
39  81  3.2851e+07
39  82  4.21099e+07
39  83  3.52854e+07
39  84  3.135e+07
39  85  2.69574e+07
39  86  2.19668e+07
39  87  2.41686e+07
39  88  3.48261e+07
39  89  1.21725e+07
39  90  2.25087e+07
39  91  2.35742e+07
39  92  1.87562e+07
39  93  1.91581e+07
39  94  2.13726e+07
39  95  1.85723e+07
39  96  1.26467e+07
39  97  1.43742e+07
39  98  3.55294e+07
39  99  2.10094e+07
39  100  3.17812e+07
40  0  0
40  1  0
40  2  0
40  3  0
40  4  0
40  5  0
40  6  0
40  7  0
40  8  0
40  9  0
40  10  0
40  11  0
40  12  0
40  13  0
40  14  0
40  15  0
40  16  0
40  17  0
40  18  0
40  19  0
40  20  0
40  21  0
40  22  0
40  23  0
40  24  0
40  25  0
40  26  0
40  27  0
40  28  0
40  29  0
40  30  0
40  31  0
40  32  0
40  33  0
40  34  0
40  35  0
40  36  0
40  37  0
40  38  0
40  39  0
40  40  0
40  41  0
40  42  0
40  43  0
40  44  0
40  45  0
40  46  0
40  47  0
40  48  0
40  49  0
40  50  0
40  51  0
40  52  0
40  53  0
40  54  0
40  55  0
40  56  0
40  57  0
40  58  0
40  59  0
40  60  0
40  61  0
40  62  0
40  63  0
40  64  1.43623e+07
40  65  8.3413e+06
40  66  1.51235e+07
40  67  1.58152e+07
40  68  2.36626e+07
40  69  2.83766e+07
40  70  2.93238e+07
40  71  2.99495e+07
40  72  1.62025e+07
40  73  1.44906e+07
40  74  1.38237e+07
40  75  1.5477e+07
40  76  1.82808e+07
40  77  3.72176e+07
40  78  3.56103e+07
40  79  3.05311e+07
40  80  2.87849e+07
40  81  2.70898e+07
40  82  3.85954e+07
40  83  3.01235e+07
40  84  3.39544e+07
40  85  3.63973e+07
40  86  2.01133e+07
40  87  1.66384e+07
40  88  2.87911e+07
40  89  2.20003e+07
40  90  3.02509e+07
40  91  2.77618e+07
40  92  1.88383e+07
40  93  2.64965e+07
40  94  2.38298e+07
40  95  2.16322e+07
40  96  1.28203e+07
40  97  1.27661e+07
40  98  2.57603e+07
40  99  3.48788e+07
40  100  2.95811e+07
41  0  0
41  1  0
41  2  0
41  3  0
41  4  0
41  5  0
41  6  0
41  7  0
41  8  0
41  9  0
41  10  0
41  11  0
41  12  0
41  13  0
41  14  0
41  15  0
41  16  0
41  17  0
41  18  0
41  19  0
41  20  0
41  21  0
41  22  0
41  23  0
41  24  0
41  25  0
41  26  0
41  27  0
41  28  0
41  29  0
41  30  0
41  31  0
41  32  0
41  33  0
41  34  0
41  35  0
41  36  0
41  37  0
41  38  0
41  39  0
41  40  0
41  41  0
41  42  0
41  43  0
41  44  0
41  45  0
41  46  0
41  47  0
41  48  0
41  49  0
41  50  0
41  51  0
41  52  0
41  53  0
41  54  0
41  55  0
41  56  0
41  57  0
41  58  0
41  59  0
41  60  0
41  61  0
41  62  0
41  63  0
41  64  0
41  65  9.17004e+06
41  66  1.18945e+07
41  67  1.57649e+07
41  68  1.53958e+07
41  69  2.01453e+07
41  70  1.66879e+07
41  71  3.17352e+07
41  72  1.93346e+07
41  73  2.31915e+07
41  74  1.72544e+07
41  75  4.6967e+06
41  76  1.72954e+07
41  77  4.35335e+07
41  78  4.19775e+07
41  79  2.77654e+07
41  80  2.53162e+07
41  81  3.0143e+07
41  82  3.64305e+07
41  83  3.03484e+07
41  84  3.43989e+07
41  85  1.77837e+07
41  86  1.75313e+07
41  87  1.45543e+07
41  88  1.65723e+07
41  89  1.9485e+07
41  90  2.91406e+07
41  91  3.22697e+07
41  92  2.62005e+07
41  93  1.61874e+07
41  94  1.11477e+07
41  95  1.69173e+07
41  96  2.49531e+07
41  97  2.39336e+07
41  98  2.99424e+07
41  99  3.83109e+07
41  100  3.51137e+07
42  0  0
42  1  0
42  2  0
42  3  0
42  4  0
42  5  0
42  6  0
42  7  0
42  8  0
42  9  0
42  10  0
42  11  0
42  12  0
42  13  0
42  14  0
42  15  0
42  16  0
42  17  0
42  18  0
42  19  0
42  20  0
42  21  0
42  22  0
42  23  0
42  24  0
42  25  0
42  26  0
42  27  0
42  28  0
42  29  0
42  30  0
42  31  0
42  32  0
42  33  0
42  34  0
42  35  0
42  36  0
42  37  0
42  38  0
42  39  0
42  40  0
42  41  0
42  42  0
42  43  0
42  44  0
42  45  0
42  46  0
42  47  0
42  48  0
42  49  0
42  50  0
42  51  0
42  52  0
42  53  0
42  54  0
42  55  0
42  56  0
42  57  0
42  58  0
42  59  0
42  60  0
42  61  0
42  62  0
42  63  0
42  64  0
42  65  0
42  66  0
42  67  1.27995e+07
42  68  1.72367e+07
42  69  1.03448e+07
42  70  2.35133e+07
42  71  2.19529e+07
42  72  2.20926e+07
42  73  1.85388e+07
42  74  1.11111e+07
42  75  2.20356e+07
42  76  2.30484e+07
42  77  2.66656e+07
42  78  3.68794e+07
42  79  3.25918e+07
42  80  2.67562e+07
42  81  3.37213e+07
42  82  4.25554e+07
42  83  3.01671e+07
42  84  3.12931e+07
42  85  1.88188e+07
42  86  1.39136e+07
42  87  2.06452e+07
42  88  1.6049e+07
42  89  2.38588e+07
42  90  2.28573e+07
42  91  2.3395e+07
42  92  2.59885e+07
42  93  3.16638e+07
42  94  1.12493e+07
42  95  2.70335e+07
42  96  3.7282e+06
42  97  2.07386e+07
42  98  2.04311e+07
42  99  2.29021e+07
42  100  3.44542e+07
43  0  0
43  1  0
43  2  0
43  3  0
43  4  0
43  5  0
43  6  0
43  7  0
43  8  0
43  9  0
43  10  0
43  11  0
43  12  0
43  13  0
43  14  0
43  15  0
43  16  0
43  17  0
43  18  0
43  19  0
43  20  0
43  21  0
43  22  0
43  23  0
43  24  0
43  25  0
43  26  0
43  27  0
43  28  0
43  29  0
43  30  0
43  31  0
43  32  0
43  33  0
43  34  0
43  35  0
43  36  0
43  37  0
43  38  0
43  39  0
43  40  0
43  41  0
43  42  0
43  43  0
43  44  0
43  45  0
43  46  0
43  47  0
43  48  0
43  49  0
43  50  0
43  51  0
43  52  0
43  53  0
43  54  0
43  55  0
43  56  0
43  57  0
43  58  0
43  59  0
43  60  0
43  61  0
43  62  0
43  63  0
43  64  0
43  65  0
43  66  8.69076e+06
43  67  1.65418e+07
43  68  1.01664e+06
43  69  1.45062e+07
43  70  2.11618e+07
43  71  2.40854e+07
43  72  1.81355e+07
43  73  2.92295e+07
43  74  2.27307e+07
43  75  1.39154e+07
43  76  1.73847e+07
43  77  2.48199e+07
43  78  4.13833e+07
43  79  2.89989e+07
43  80  2.81717e+07
43  81  2.63845e+07
43  82  2.39287e+07
43  83  2.37002e+07
43  84  2.73264e+07
43  85  2.17064e+07
43  86  2.09499e+07
43  87  2.01196e+07
43  88  1.96589e+07
43  89  8.1666e+06
43  90  2.86551e+07
43  91  1.96811e+07
43  92  2.73862e+07
43  93  1.75122e+07
43  94  8.93587e+06
43  95  1.14766e+07
43  96  2.04875e+07
43  97  2.32824e+07
43  98  2.43382e+07
43  99  2.9923e+07
43  100  2.41954e+07
44  0  0
44  1  0
44  2  0
44  3  0
44  4  0
44  5  0
44  6  0
44  7  0
44  8  0
44  9  0
44  10  0
