row  column  (images_10_7176.edf K_K*images_10_7176.edf Ar_K**2.3)
62  95  5.84739e+06
62  96  7.14227e+06
62  97  0
62  98  7.14635e+06
62  99  8.10774e+06
62  100  1.08141e+07
63  0  0
63  1  0
63  2  0
63  3  0
63  4  0
63  5  0
63  6  0
63  7  0
63  8  0
63  9  3.73888e+06
63  10  0
63  11  540474
63  12  0
63  13  0
63  14  0
63  15  0
63  16  1.93029e+06
63  17  0
63  18  0
63  19  0
63  20  0
63  21  0
63  22  0
63  23  0
63  24  0
63  25  0
63  26  0
63  27  0
63  28  0
63  29  0
63  30  0
63  31  0
63  32  0
63  33  0
63  34  0
63  35  0
63  36  0
63  37  0
63  38  0
63  39  0
63  40  0
63  41  0
63  42  0
63  43  0
63  44  0
63  45  0
63  46  0
63  47  1.95426e+07
63  48  1.32943e+07
63  49  4.93019e+07
63  50  5.94972e+07
63  51  5.60513e+07
63  52  8.61961e+07
63  53  5.35898e+07
63  54  4.68092e+07
63  55  2.98071e+07
63  56  1.3679e+07
63  57  1.10235e+07
63  58  1.78732e+07
63  59  6.47961e+06
63  60  0
63  61  0
63  62  2.15202e+06
63  63  0
63  64  0
63  65  0
63  66  9.30522e+06
63  67  0
63  68  0
63  69  6.6356e+06
63  70  0
63  71  0
63  72  0
63  73  0
63  74  3.71468e+06
63  75  0
63  76  0
63  77  0
63  78  0
63  79  0
63  80  0
63  81  0
63  82  0
63  83  0
63  84  355169
63  85  15502
63  86  0
63  87  0
63  88  0
63  89  0
63  90  0
63  91  788165
63  92  4.77721e+06
63  93  4.84162e+06
63  94  1.54149e+07
63  95  7.88727e+06
63  96  1.45467e+07
63  97  332991
63  98  1.77014e+07
63  99  2.94746e+06
63  100  2.73997e+07
64  0  0
64  1  0
64  2  0
64  3  0
64  4  0
64  5  0
64  6  0
64  7  0
64  8  0
64  9  0
64  10  3.35892e+06
64  11  0
64  12  1.94689e+06
64  13  0
64  14  0
64  15  832473
64  16  1.32623e+06
64  17  0
64  18  0
64  19  0
64  20  0
64  21  0
64  22  0
64  23  0
64  24  0
64  25  0
64  26  0
64  27  0
64  28  0
64  29  0
64  30  0
64  31  0
64  32  0
64  33  0
64  34  0
64  35  0
64  36  0
64  37  0
64  38  0
64  39  0
64  40  0
64  41  0
64  42  0
64  43  0
64  44  0
64  45  4.42513e+06
64  46  1.92973e+06
64  47  8.38033e+06
64  48  1.50914e+07
64  49  3.797e+07
64  50  5.06649e+07
64  51  6.42504e+07
64  52  7.64321e+07
64  53  5.38485e+07
64  54  6.1978e+07
64  55  4.14545e+07
64  56  2.83976e+07
64  57  1.08921e+07
64  58  5.97234e+06
64  59  4.48446e+06
64  60  0
64  61  0
64  62  1.46577e+07
64  63  4.47611e+06
64  64  0
64  65  0
64  66  0
64  67  5.99665e+06
64  68  0
64  69  0
64  70  3.98644e+06
64  71  1.05e+07
64  72  0
64  73  0
64  74  0
64  75  0
64  76  0
64  77  0
64  78  0
64  79  0
64  80  0
64  81  0
64  82  0
64  83  0
64  84  0
64  85  0
64  86  0
64  87  6.88676e+06
64  88  0
64  89  0
64  90  0
64  91  0
64  92  0
64  93  0
64  94  1.07788e+07
64  95  1.08163e+07
64  96  1.67604e+07
64  97  2.10421e+07
64  98  1.73427e+07
64  99  1.86477e+07
64  100  1.25653e+07
65  0  0
65  1  0
65  2  0
65  3  0
65  4  0
65  5  0
65  6  0
65  7  0
65  8  0
65  9  6.75656e+06
65  10  2.45933e+06
65  11  4.49923e+06
65  12  0
65  13  1.47123e+06
65  14  0
65  15  0
65  16  0
65  17  0
65  18  0
65  19  0
65  20  0
65  21  0
65  22  0
65  23  0
65  24  0
65  25  0
65  26  0
65  27  0
65  28  0
65  29  0
65  30  0
65  31  0
65  32  0
65  33  0
65  34  0
65  35  0
65  36  0
65  37  0
65  38  0
65  39  0
65  40  0
65  41  0
65  42  0
65  43  0
65  44  585022
65  45  1.39617e+06
65  46  763887
65  47  1.67809e+07
65  48  3.51325e+07
65  49  4.6177e+07
65  50  6.33407e+07
65  51  6.43133e+07
65  52  7.38558e+07
65  53  6.20835e+07
65  54  5.84541e+07
65  55  2.63569e+07
65  56  3.17759e+07
65  57  1.05091e+07
65  58  0
65  59  0
65  60  0
65  61  0
65  62  0
65  63  0
65  64  0
65  65  0
65  66  0
65  67  0
65  68  0
65  69  0
65  70  0
65  71  1.24725e+06
65  72  0
65  73  498098
65  74  0
65  75  0
65  76  0
65  77  0
65  78  0
65  79  0
65  80  0
65  81  1.28493e+07
65  82  4.21065e+06
65  83  0
65  84  0
65  85  0
65  86  0
65  87  0
65  88  0
65  89  0
65  90  0
65  91  1.55593e+07
65  92  0
65  93  0
65  94  7.06696e+06
65  95  1.26277e+07
65  96  2.37599e+07
65  97  2.31609e+07
65  98  2.67945e+07
65  99  2.41767e+07
65  100  4.29408e+07
66  0  0
66  1  0
66  2  0
66  3  0
66  4  0
66  5  0
66  6  0
66  7  0
66  8  0
66  9  0
66  10  639572
66  11  3.40275e+06
66  12  0
66  13  0
66  14  0
66  15  0
66  16  0
66  17  0
66  18  0
66  19  0
66  20  0
66  21  0
66  22  0
66  23  0
66  24  0
66  25  0
66  26  0
66  27  0
66  28  865313
66  29  0
66  30  3.06518e+06
66  31  0
66  32  0
66  33  0
66  34  0
66  35  0
66  36  0
66  37  0
66  38  0
66  39  0
66  40  0
66  41  0
66  42  0
66  43  0
66  44  0
66  45  0
66  46  4.70079e+06
66  47  6.05125e+06
66  48  2.03996e+07
66  49  3.03729e+07
66  50  5.19924e+07
66  51  7.35206e+07
66  52  8.54131e+07
66  53  5.19331e+07
66  54  5.96232e+07
66  55  3.95247e+07
66  56  2.65762e+07
66  57  2.41087e+07
66  58  1.18408e+06
66  59  5.0727e+06
66  60  0
66  61  3.88939e+06
66  62  0
66  63  0
66  64  0
66  65  0
66  66  1.39077e+06
66  67  0
66  68  0
66  69  1.27679e+06
66  70  4.32755e+06
66  71  0
66  72  2.35097e+06
66  73  1.16089e+06
66  74  0
66  75  0
66  76  0
66  77  0
66  78  0
66  79  0
66  80  0
66  81  0
66  82  0
66  83  0
66  84  0
66  85  0
66  86  0
66  87  0
66  88  0
66  89  1.09923e+07
66  90  8.86532e+06
66  91  0
66  92  1.10863e+07
66  93  9.83038e+06
66  94  0
66  95  1.50236e+06
66  96  2.29181e+07
66  97  1.03246e+07
66  98  2.2e+07
66  99  4.29237e+07
66  100  4.85345e+07
67  0  0
67  1  0
67  2  0
67  3  0
67  4  0
67  5  1.51275e+06
67  6  0
67  7  0
67  8  3.5126e+06
67  9  0
67  10  1.92827e+06
67  11  0
67  12  2.69216e+06
67  13  0
67  14  0
67  15  0
67  16  0
67  17  0
67  18  0
67  19  0
67  20  0
67  21  0
67  22  0
67  23  0
67  24  0
67  25  0
67  26  0
67  27  0
67  28  0
67  29  0
67  30  0
67  31  0
67  32  0
67  33  0
67  34  0
67  35  0
67  36  0
67  37  0
67  38  0
67  39  0
67  40  0
67  41  0
67  42  0
67  43  6.69109e+06
67  44  0
67  45  2.82179e+06
67  46  3.22498e+06
67  47  1.52158e+07
67  48  1.361e+07
67  49  4.13024e+07
67  50  5.86158e+07
67  51  8.23445e+07
67  52  8.38155e+07
67  53  6.22094e+07
67  54  6.76111e+07
67  55  2.99789e+07
67  56  1.238e+07
67  57  1.3672e+07
67  58  1.74812e+07
67  59  0
67  60  207608
67  61  0
67  62  0
67  63  0
67  64  2.14071e+06
67  65  0
67  66  0
67  67  0
67  68  0
67  69  0
67  70  0
67  71  2.22364e+06
67  72  0
67  73  3.95961e+06
67  74  0
67  75  0
67  76  0
67  77  0
67  78  0
67  79  0
67  80  0
67  81  0
67  82  0
67  83  0
67  84  0
67  85  0
67  86  0
67  87  0
67  88  0
67  89  0
67  90  0
67  91  0
67  92  1.53527e+07
67  93  4.88894e+06
67  94  8.50508e+06
67  95  1.68054e+07
67  96  1.32067e+07
67  97  2.62529e+07
67  98  2.05201e+07
67  99  3.81172e+07
67  100  4.05364e+07
68  0  0
68  1  0
68  2  0
68  3  0
68  4  0
68  5  0
68  6  0
68  7  0
68  8  0
68  9  0
68  10  1.8408e+06
68  11  3.23436e+06
68  12  0
68  13  0
68  14  0
68  15  0
68  16  0
68  17  0
68  18  0
68  19  0
68  20  335296
68  21  0
68  22  0
68  23  0
68  24  0
68  25  0
68  26  4.12911e+06
68  27  0
68  28  0
68  29  0
68  30  0
68  31  0
68  32  0
68  33  0
68  34  0
68  35  0
68  36  0
68  37  0
68  38  0
68  39  0
68  40  0
68  41  0
68  42  0
68  43  0
68  44  0
68  45  8.62942e+06
68  46  0
68  47  7.99481e+06
68  48  1.28132e+07
68  49  4.06211e+07
68  50  5.39409e+07
68  51  7.3806e+07
68  52  7.93973e+07
68  53  6.91178e+07
68  54  4.84925e+07
68  55  3.38388e+07
68  56  1.32883e+07
68  57  3.07664e+06
68  58  2.87286e+06
68  59  3.50403e+06
68  60  974017
68  61  0
68  62  0
68  63  0
68  64  0
68  65  0
68  66  0
68  67  0
68  68  0
68  69  1.3565e+06
68  70  0
68  71  0
68  72  0
68  73  5.35294e+06
68  74  0
68  75  340523
68  76  0
68  77  0
68  78  0
68  79  0
68  80  0
68  81  0
68  82  1.96642e+06
68  83  0
68  84  0
68  85  0
68  86  0
68  87  0
68  88  3.85466e+06
68  89  3.12259e+06
68  90  0
68  91  7.39397e+06
68  92  4.14326e+06
68  93  0
68  94  7.56549e+06
68  95  3.02462e+07
68  96  1.14141e+07
68  97  1.91064e+07
68  98  3.05523e+07
68  99  1.35035e+07
68  100  3.75756e+07
69  0  0
69  1  0
69  2  0
69  3  0
69  4  0
69  5  0
69  6  0
69  7  0
69  8  0
69  9  0
69  10  1.30884e+07
69  11  0
69  12  0
69  13  0
69  14  0
69  15  0
69  16  0
69  17  0
69  18  0
69  19  0
69  20  0
69  21  0
69  22  0
69  23  0
69  24  0
69  25  0
69  26  0
69  27  3419.66
69  28  0
69  29  0
69  30  0
69  31  0
69  32  0
69  33  0
69  34  0
69  35  1.03037e+06
69  36  0
69  37  0
69  38  0
69  39  0
69  40  0
69  41  0
69  42  1.2773e+06
69  43  3.06308e+06
69  44  0
69  45  4.55316e+06
69  46  3.7902e+06
69  47  9.56919e+06
69  48  2.67281e+07
69  49  4.61334e+07
69  50  5.6446e+07
69  51  8.84939e+07
69  52  7.54801e+07
69  53  6.88041e+07
69  54  5.84701e+07
69  55  2.97091e+07
69  56  1.50852e+07
69  57  7.59382e+06
69  58  0
69  59  1.36501e+07
69  60  1.40079e+06
69  61  289267
69  62  0
69  63  0
69  64  0
69  65  2.88744e+06
69  66  0
69  67  0
69  68  0
69  69  0
69  70  0
69  71  712099
69  72  1.34447e+06
69  73  0
69  74  0
69  75  0
69  76  0
69  77  604676
69  78  0
69  79  0
69  80  0
69  81  0
69  82  0
69  83  0
69  84  0
69  85  0
69  86  0
69  87  0
69  88  0
69  89  0
69  90  0
69  91  0
69  92  0
69  93  0
69  94  2.04177e+06
69  95  1.83228e+07
69  96  1.41078e+07
69  97  1.30329e+07
69  98  1.79035e+07
69  99  1.13073e+07
69  100  4.47516e+07
70  0  0
70  1  0
70  2  0
70  3  0
70  4  3.92996e+06
70  5  0
70  6  0
70  7  0
70  8  2.30173e+06
70  9  0
70  10  5.05109e+06
70  11  9.34598e+06
70  12  246737
70  13  0
70  14  0
70  15  0
70  16  0
70  17  0
70  18  0
70  19  0
70  20  0
70  21  0
70  22  0
70  23  526717
70  24  0
70  25  0
70  26  0
70  27  0
70  28  0
70  29  0
70  30  0
70  31  0
70  32  0
70  33  0
70  34  0
70  35  0
70  36  0
70  37  492167
70  38  54688.3
70  39  2.89033e+06
70  40  0
70  41  0
70  42  0
70  43  0
70  44  0
70  45  7.41707e+06
70  46  739455
70  47  1.34564e+07
70  48  5.8396e+06
70  49  3.5241e+07
70  50  4.30081e+07
70  51  8.00635e+07
70  52  8.94475e+07
70  53  9.46051e+07
70  54  4.92328e+07
70  55  1.53459e+07
70  56  1.46548e+07
70  57  6.23494e+06
70  58  2.87619e+06
70  59  1.13369e+07
70  60  0
70  61  0
70  62  0
70  63  0
70  64  0
70  65  0
70  66  0
70  67  0
70  68  0
70  69  0
70  70  0
70  71  0
70  72  0
70  73  0
70  74  0
70  75  0
70  76  0
70  77  0
70  78  0
70  79  0
70  80  0
70  81  0
70  82  3.5885e+06
70  83  0
70  84  0
70  85  877078
70  86  0
70  87  0
70  88  0
70  89  0
70  90  0
70  91  0
70  92  0
70  93  869192
70  94  2.80009e+06
70  95  0
70  96  0
70  97  2.12172e+07
70  98  1.36047e+07
70  99  3.14459e+07
70  100  3.52073e+07
71  0  0
71  1  0
71  2  0
71  3  0
71  4  0
71  5  0
71  6  0
71  7  6.05465e+06
71  8  3.02688e+06
71  9  4.41741e+06
71  10  7.82768e+06
71  11  1.87629e+06
71  12  4.67405e+06
71  13  0
71  14  0
71  15  0
71  16  0
71  17  0
71  18  0
71  19  0
71  20  0
71  21  0
71  22  0
71  23  0
71  24  572518
71  25  0
71  26  0
71  27  0
71  28  0
71  29  0
71  30  2.41964e+06
71  31  0
71  32  0
71  33  0
71  34  276073
71  35  0
71  36  0
71  37  0
71  38  0
71  39  0
71  40  0
71  41  0
71  42  0
71  43  0
71  44  0
71  45  0
71  46  5.61474e+06
71  47  2.18041e+07
71  48  2.7525e+07
71  49  2.41995e+07
71  50  5.78821e+07
71  51  7.64957e+07
71  52  8.37218e+07
71  53  4.72757e+07
71  54  3.88569e+07
71  55  2.23912e+07
71  56  1.31571e+07
71  57  3.19365e+06
71  58  1.34882e+06
71  59  0
71  60  0
71  61  0
71  62  0
71  63  350468
71  64  0
71  65  0
71  66  0
71  67  0
71  68  0
71  69  1.01398e+06
71  70  1.75783e+06
71  71  743375
71  72  0
71  73  2.70448e+06
71  74  1.29519e+07
71  75  0
71  76  0
71  77  0
71  78  0
71  79  6.88632e+06
71  80  0
71  81  0
71  82  0
71  83  0
71  84  0
71  85  0
71  86  0
71  87  0
71  88  0
71  89  0
71  90  6.71528e+06
71  91  3.14031e+06
71  92  1.32649e+07
71  93  0
71  94  1.0446e+07
71  95  1.7141e+06
71  96  1.60732e+07
71  97  9.04012e+06
71  98  1.66167e+07
71  99  1.11948e+07
71  100  4.15504e+07
72  0  0
72  1  0
72  2  0
72  3  760812
72  4  0
72  5  0
72  6  0
72  7  0
72  8  0
72  9  2.67508e+06
72  10  4.31642e+06
72  11  0
72  12  0
72  13  0
72  14  0
72  15  0
72  16  0
72  17  0
72  18  0
72  19  217957
72  20  0
72  21  0
72  22  0
72  23  0
72  24  0
72  25  0
72  26  0
72  27  0
72  28  0
72  29  0
72  30  0
72  31  0
72  32  285905
72  33  0
72  34  0
72  35  0
72  36  0
72  37  0
72  38  6.85414e+06
72  39  0
72  40  279524
72  41  0
72  42  0
72  43  0
72  44  0
72  45  2.45688e+06
72  46  0
72  47  8.07266e+06
72  48  9.84702e+06
72  49  4.10086e+07
72  50  4.21712e+07
72  51  8.67519e+07
72  52  6.68999e+07
72  53  5.74554e+07
72  54  3.25281e+07
72  55  3.50287e+07
72  56  2.26398e+07
72  57  1.32377e+07
72  58  4.48061e+06
72  59  0
72  60  8.65006e+06
72  61  0
72  62  0
72  63  0
72  64  0
72  65  5.0226e+06
72  66  5.88367e+06
72  67  4.96678e+06
72  68  0
72  69  0
72  70  0
72  71  0
72  72  1.20965e+06
72  73  935619
72  74  0
72  75  0
72  76  0
72  77  0
72  78  0
72  79  0
72  80  0
72  81  1.21578e+06
72  82  0
72  83  0
72  84  0
72  85  3.30656e+06
72  86  9.43954e+06
72  87  0
72  88  2.60776e+06
72  89  0
72  90  0
72  91  6.95191e+06
72  92  0
72  93  0
72  94  4.98558e+06
72  95  9.29788e+06
72  96  7.96909e+06
72  97  2.41299e+06
72  98  3.06123e+06
72  99  9.79672e+06
72  100  3.65014e+07
73  0  0
73  1  0
73  2  0
73  3  0
73  4  0
73  5  0
73  6  0
73  7  0
73  8  113441
73  9  6.16747e+06
73  10  9.31327e+06
73  11  0
73  12  0
73  13  0
73  14  0
73  15  0
73  16  5.44812e+06
73  17  0
73  18  0
73  19  0
73  20  0
73  21  0
73  22  0
73  23  0
73  24  0
73  25  0
73  26  0
73  27  0
73  28  0
73  29  0
73  30  5.27835e+06
73  31  0
73  32  0
73  33  0
73  34  0
73  35  2.57878e+06
73  36  0
73  37  1.69959e+06
73  38  0
73  39  0
73  40  1.83292e+06
73  41  0
73  42  1.6642e+06
73  43  0
73  44  0
73  45  0
73  46  2.98218e+06
73  47  1.66143e+07
73  48  2.9128e+07
73  49  4.74623e+07
73  50  5.6629e+07
73  51  8.11774e+07
73  52  8.21922e+07
73  53  5.93202e+07
73  54  3.85565e+07
73  55  1.82567e+07
73  56  1.32761e+07
73  57  1.07359e+06
73  58  6.18666e+06
73  59  0
73  60  0
73  61  5.27804e+06
73  62  0
73  63  0
73  64  3.69218e+06
73  65  0
73  66  0
73  67  0
73  68  0
73  69  0
73  70  318241
73  71  0
73  72  0
73  73  0
73  74  0
73  75  1.71122e+06
73  76  0
73  77  0
73  78  0
73  79  0
73  80  0
73  81  0
73  82  0
73  83  0
73  84  0
73  85  7.11005e+06
73  86  0
73  87  1.10493e+07
73  88  3.9865e+06
73  89  0
73  90  0
73  91  0
73  92  0
73  93  0
73  94  202749
73  95  9.2245e+06
73  96  0
73  97  1.68525e+07
73  98  7.61463e+06
73  99  2.28492e+07
73  100  2.38508e+07
74  0  0
74  1  0
74  2  0
74  3  0
74  4  0
74  5  1.57552e+06
74  6  0
74  7  0
74  8  0
74  9  0
74  10  6.13481e+06
74  11  0
74  12  0
74  13  0
74  14  0
74  15  0
74  16  0
74  17  5.58551e+06
74  18  2.27661e+06
74  19  0
74  20  0
74  21  0
74  22  0
74  23  0
74  24  1.07596e+06
74  25  0
74  26  0
74  27  0
74  28  0
74  29  0
74  30  639872
74  31  0
74  32  0
74  33  0
74  34  2.16894e+06
74  35  0
74  36  0
74  37  0
74  38  0
74  39  0
74  40  0
74  41  0
74  42  0
74  43  5.19847e+06
74  44  0
74  45  2.477e+06
74  46  7.60473e+06
74  47  1.25865e+07
74  48  1.16518e+07
74  49  3.39085e+07
74  50  5.56022e+07
74  51  8.42224e+07
74  52  7.96628e+07
74  53  5.16918e+07
74  54  3.60118e+07
74  55  2.56549e+07
74  56  1.5666e+07
74  57  9.36195e+06
74  58  0
74  59  7.81961e+06
74  60  0
74  61  0
74  62  0
74  63  0
74  64  3.85105e+06
74  65  0
74  66  3.71013e+06
74  67  0
74  68  0
74  69  0
74  70  672627
74  71  0
74  72  0
74  73  5.11411e+06
74  74  2.87387e+06
74  75  0
74  76  0
74  77  0
74  78  6.05389e+06
74  79  1.48699e+06
74  80  1.8393e+06
74  81  0
74  82  0
74  83  0
74  84  0
74  85  0
74  86  0
74  87  0
74  88  0
74  89  104667
74  90  2.81288e+06
74  91  0
74  92  3.52594e+06
74  93  0
74  94  2.14278e+06
74  95  0
74  96  4.98481e+06
74  97  0
74  98  7.80734e+06
74  99  2.35197e+06
74  100  2.06154e+07
75  0  0
75  1  0
75  2  0
75  3  137731
75  4  0
75  5  5.20707e+06
75  6  1.77409e+06
75  7  0
75  8  1.47759e+06
75  9  1.76212e+06
75  10  3.47707e+06
75  11  5.79614e+06
75  12  0
75  13  0
75  14  0
75  15  0
75  16  2.34664e+06
75  17  0
75  18  0
75  19  0
75  20  2.72873e+06
75  21  0
75  22  0
75  23  0
75  24  0
75  25  917491
75  26  0
75  27  0
75  28  0
75  29  0
75  30  0
75  31  0
75  32  0
75  33  0
75  34  0
75  35  0
75  36  0
75  37  0
75  38  9.67526e+06
75  39  0
75  40  0
75  41  0
75  42  3.98945e+06
75  43  0
75  44  4.7255e+06
75  45  0
75  46  7.99219e+06
75  47  1.07856e+07
75  48  1.97081e+07
75  49  2.46013e+07
75  50  5.77793e+07
75  51  6.62724e+07
75  52  5.31288e+07
75  53  4.40603e+07
75  54  3.55482e+07
75  55  1.45727e+07
75  56  1.74325e+07
75  57  828822
75  58  9.12048e+06
75  59  5.40174e+06
75  60  0
75  61  0
75  62  0
75  63  5.57466e+06
75  64  3.59953e+06
75  65  9.05438e+06
75  66  0
75  67  0
75  68  919877
75  69  0
75  70  0
75  71  1.28279e+06
75  72  1.10014e+07
75  73  8.65788e+06
75  74  1.69388e+06
75  75  0
75  76  0
75  77  0
75  78  2.96269e+06
75  79  0
75  80  0
75  81  0
75  82  0
75  83  0
75  84  0
75  85  6.41426e+06
75  86  3.56633e+06
75  87  2.10134e+06
75  88  0
75  89  0
75  90  0
75  91  4.30421e+06
75  92  0
75  93  0
75  94  6.03685e+06
75  95  0
75  96  1.00094e+07
75  97  7.45759e+06
75  98  1.86113e+07
75  99  9.15762e+06
75  100  1.50074e+07
76  0  3.18373e+06
76  1  0
76  2  0
76  3  7.41496e+06
76  4  1.1433e+06
76  5  0
76  6  0
76  7  3.16348e+06
76  8  1.50014e+06
76  9  5.67286e+06
76  10  0
76  11  0
76  12  0
76  13  0
76  14  0
76  15  0
76  16  0
76  17  0
76  18  0
76  19  0
76  20  0
76  21  0
76  22  0
76  23  0
76  24  1.34208e+06
76  25  481322
76  26  0
76  27  0
76  28  0
76  29  999660
76  30  0
76  31  0
76  32  0
76  33  0
76  34  3.33057e+06
76  35  0
76  36  9.90395e+06
76  37  0
76  38  0
76  39  0
76  40  766588
76  41  0
76  42  0
76  43  825816
76  44  0
76  45  4.19415e+06
76  46  3.48043e+06
76  47  1.66285e+06
76  48  1.32715e+07
76  49  2.28287e+07
76  50  4.24667e+07
76  51  7.15542e+07
76  52  4.68277e+07
76  53  3.23852e+07
76  54  1.98395e+07
76  55  1.65463e+07
76  56  7.98658e+06
76  57  7.10608e+06
76  58  844533
76  59  638911
76  60  0
76  61  0
76  62  0
76  63  0
76  64  0
76  65  3.70336e+06
76  66  1.33602e+06
76  67  4.13053e+06
76  68  5.08253e+06
76  69  0
76  70  2.66035e+06
76  71  0
76  72  6.29493e+06
76  73  0
76  74  1.08996e+07
76  75  0
76  76  909076
76  77  0
76  78  457171
76  79  1.33669e+06
76  80  0
76  81  0
76  82  0
76  83  0
76  84  0
76  85  0
76  86  0
76  87  0
76  88  0
76  89  751830
76  90  2.17017e+06
76  91  1.05007e+06
76  92  0
76  93  3.33837e+06
76  94  0
76  95  1.09357e+07
76  96  4.65966e+06
76  97  8.65798e+06
76  98  1.15438e+07
76  99  1.85895e+07
76  100  1.19393e+07
77  0  0
77  1  0
77  2  0
77  3  0
77  4  1.11051e+06
77  5  4.30813e+06
77  6  0
77  7  7.12519e+06
77  8  5.04778e+06
77  9  0
77  10  263128
77  11  0
77  12  0
77  13  0
77  14  0
77  15  0
77  16  0
77  17  6.4736e+06
77  18  4.58711e+06
77  19  0
77  20  407710
77  21  0
77  22  0
77  23  0
77  24  0
77  25  0
77  26  0
77  27  0
77  28  0
77  29  0
77  30  0
77  31  0
77  32  2.75105e+06
77  33  5.09693e+06
77  34  0
77  35  0
77  36  591231
77  37  157073
77  38  0
77  39  0
77  40  0
77  41  1.31416e+06
77  42  0
77  43  0
77  44  7.45443e+06
77  45  0
77  46  364385
77  47  2.474e+07
77  48  1.46588e+07
77  49  2.53719e+07
77  50  2.58201e+07
77  51  6.32482e+07
77  52  5.04969e+07
77  53  4.56216e+07
77  54  1.69561e+07
77  55  8.23912e+06
77  56  7.48535e+06
77  57  1.15178e+07
77  58  1.69935e+06
77  59  0
77  60  0
77  61  0
77  62  0
77  63  4.44819e+06
77  64  0
77  65  0
77  66  166916
77  67  0
77  68  0
77  69  0
77  70  3.59754e+06
77  71  1.02072e+07
77  72  7.03149e+06
77  73  7.12699e+06
77  74  5.22739e+06
77  75  930640
77  76  0
77  77  6.3865e+06
77  78  1.78476e+06
77  79  0
77  80  0
77  81  0
77  82  2.35808e+06
77  83  0
77  84  4.27278e+06
77  85  0
77  86  0
77  87  0
77  88  4.47503e+06
77  89  0
77  90  0
77  91  0
77  92  0
77  93  0
77  94  1.97492e+06
77  95  3.91564e+06
77  96  1.01473e+07
77  97  9.60799e+06
77  98  1.57907e+07
77  99  7.06798e+06
77  100  1.22011e+07
78  0  0
78  1  0
78  2  0
78  3  0
78  4  2.83798e+06
78  5  0
78  6  1.48265e+06
78  7  0
78  8  0
78  9  0
78  10  0
78  11  0
78  12  0
78  13  0
78  14  0
78  15  0
78  16  0
78  17  0
78  18  0
78  19  0
78  20  0
78  21  0
78  22  0
78  23  0
78  24  724520
78  25  0
78  26  0
78  27  4.44491e+06
78  28  0
78  29  0
78  30  1.84515e+06
78  31  9.39199e+06
78  32  7.3598e+06
78  33  0
78  34  0
78  35  2.24369e+06
78  36  0
78  37  0
78  38  0
78  39  0
78  40  0
78  41  3.9621e+06
78  42  0
78  43  0
78  44  0
78  45  5.13853e+06
78  46  1.62288e+06
78  47  2.28799e+06
78  48  7.29801e+06
78  49  1.17781e+07
78  50  3.89103e+07
78  51  3.99752e+07
78  52  4.02439e+07
78  53  2.82439e+07
78  54  1.92195e+07
78  55  1.90604e+07
78  56  6.32786e+06
78  57  0
78  58  1.05401e+07
78  59  2.20304e+06
78  60  2.44514e+06
78  61  6.26745e+06
78  62  4.5989e+06
78  63  0
78  64  0
78  65  0
78  66  3.99043e+06
78  67  6.72002e+06
78  68  0
78  69  2.30131e+06
78  70  0
78  71  4.10761e+06
78  72  8.63512e+06
78  73  2.76061e+06
78  74  5.6449e+06
78  75  6.42923e+06
78  76  6.32921e+06
78  77  2.37615e+06
78  78  0
78  79  0
78  80  0
78  81  0
78  82  0
78  83  0
78  84  1.26574e+06
78  85  690989
78  86  0
78  87  0
78  88  0
78  89  0
78  90  0
78  91  0
78  92  1.0503e+06
78  93  0
78  94  0
78  95  1.54474e+07
78  96  0
78  97  1.77876e+07
78  98  1.50362e+07
78  99  1.91253e+07
78  100  7.47362e+06
79  0  0
79  1  0
79  2  0
79  3  3.73579e+06
79  4  4.88078e+06
79  5  0
79  6  0
79  7  0
79  8  2.98315e+06
79  9  1.39499e+06
79  10  0
79  11  0
79  12  0
79  13  0
79  14  0
79  15  0
79  16  0
79  17  0
79  18  0
79  19  0
79  20  0
79  21  0
79  22  0
79  23  0
79  24  3.48236e+06
79  25  1.38566e+07
79  26  0
79  27  0
79  28  0
79  29  0
79  30  5.13011e+06
79  31  0
79  32  1.21624e+07
79  33  0
79  34  9.95209e+06
79  35  1.19438e+07
79  36  0
79  37  0
79  38  0
79  39  24033.5
79  40  0
79  41  0
79  42  1.11292e+06
79  43  0
79  44  0
79  45  0
79  46  0
79  47  3.45724e+06
79  48  1.58447e+06
79  49  1.45542e+07
79  50  2.3102e+07
79  51  3.80654e+07
79  52  2.28227e+07
79  53  3.45429e+07
79  54  2.90287e+07
79  55  7.65806e+06
79  56  112712
79  57  2.19474e+06
79  58  0
79  59  6.03592e+06
79  60  1.66482e+06
79  61  3.18318e+06
79  62  0
79  63  0
79  64  0
79  65  0
79  66  6.83239e+06
79  67  0
79  68  3.23392e+06
79  69  0
79  70  9.59428e+06
79  71  144650
79  72  1.92492e+06
79  73  1.28899e+07
79  74  1.11802e+07
79  75  555546
79  76  0
79  77  245084
79  78  428249
79  79  0
79  80  0
79  81  4.9146e+06
79  82  0
79  83  0
79  84  0
79  85  0
79  86  0
79  87  6.39732e+06
79  88  9.6183e+06
79  89  0
79  90  0
79  91  1.82157e+07
79  92  2.55774e+06
79  93  0
79  94  922100
79  95  8.14204e+06
79  96  4.90653e+06
79  97  1.64315e+07
79  98  1.52092e+07
79  99  8.54366e+06
79  100  4.08695e+07
80  0  0
80  1  0
80  2  0
80  3  980948
80  4  1.90974e+06
80  5  0
80  6  2.20893e+06
80  7  1.10488e+06
80  8  9.53392e+06
80  9  0
80  10  0
80  11  0
